"","X","society_id","society_name","society_xd_id","language_glottocode","language_name","language_family","variable_id","code","code_label","focal_year","sub_case","comment"
"1129",1129,"Ei19","Chin","xd706","asho1236","Asho Chin","Sino-Tibetan","MonthlyMeanPrecipitation",106036.5907,NA,NA,NA,NA
"1130",1130,"Ag5","Birifor","xd288","sout2790","Southern Birifor","Atlantic-Congo","MonthlyMeanPrecipitation",106101.8959,NA,NA,NA,NA
"1131",1131,"Nj11","Huastec","xd1297","huas1242","Huastec","Mayan","MonthlyMeanPrecipitation",106117.3655,NA,NA,NA,NA
"1132",1132,"Ad8","Hehe","xd125","hehe1240","Hehe","Atlantic-Congo","MonthlyMeanPrecipitation",106154.3638,NA,NA,NA,NA
"1133",1133,"B55","Yahgan","xd1383","yama1264","Yámana",NA,"MonthlyMeanPrecipitation",106173.9762,NA,NA,NA,NA
"1134",1134,"Sg1","Yahgan","xd1383","yama1264","Yámana",NA,"MonthlyMeanPrecipitation",106173.9762,NA,NA,NA,NA
"1135",1135,"Ng2","Seminole","xd1251","mika1239","Mikasuki","Muskogean","MonthlyMeanPrecipitation",106193.7404,NA,NA,NA,NA
"1136",1136,"Nb28","Alsea","xd1088","alse1251","Alsea-Yaquina",NA,"MonthlyMeanPrecipitation",106288.3632,NA,NA,NA,NA
"1137",1137,"Nb29","Siuslaw","xd1089","sius1254","Siuslaw",NA,"MonthlyMeanPrecipitation",106288.3632,NA,NA,NA,NA
"1138",1138,"WNAI30","Siuslaw","xd1089","sius1254","Siuslaw",NA,"MonthlyMeanPrecipitation",106288.3632,NA,NA,NA,NA
"1139",1139,"Ai22","Sara","xd351","sarr1246","Sar","Central Sudanic","MonthlyMeanPrecipitation",106302.7051,NA,NA,NA,NA
"1140",1140,"Nb20","Tillamook","xd1080","till1254","Tillamook","Salishan","MonthlyMeanPrecipitation",106381.6214,NA,NA,NA,NA
"1141",1141,"WNAI29","Alsea","xd1088","alse1251","Alsea-Yaquina",NA,"MonthlyMeanPrecipitation",106381.6214,NA,NA,NA,NA
"1142",1142,"Ad20","Nyamwezi","xd88","nyam1276","Nyamwezi","Atlantic-Congo","MonthlyMeanPrecipitation",106582.384,NA,NA,NA,NA
"1143",1143,"Ac10","Chewa","xd34","chew1246","Chewa","Atlantic-Congo","MonthlyMeanPrecipitation",106646.6804,NA,NA,NA,NA
"1144",1144,"Se7","Camba","xd1371","chiq1248","Chiquitano",NA,"MonthlyMeanPrecipitation",106658.3205,NA,NA,NA,NA
"1145",1145,"Ih7","Lifu","xd873","dehu1237","Dehu","Austronesian","MonthlyMeanPrecipitation",106659.6467,NA,NA,NA,NA
"1146",1146,"Ng14","Chickasaw","xd1249","chic1270","Chickasaw","Muskogean","MonthlyMeanPrecipitation",106717.1452,NA,NA,NA,NA
"1147",1147,"Nj10","Zapotec","xd1296","yala1267","Yalálag Zapotec","Otomanguean","MonthlyMeanPrecipitation",106745.5761,NA,NA,NA,NA
"1148",1148,"WNAI4","Haida (Southern)","xd1438","sout2956","Southern Haida","Haida","MonthlyMeanPrecipitation",106772.9702,NA,NA,NA,NA
"1149",1149,"WNAI55","Foothill Maidu","xd1433","nort2951","Northwest Maidu","Maiduan","MonthlyMeanPrecipitation",106871.4263,NA,NA,NA,NA
"1150",1150,"Ef9","Gujarati","xd671","guja1252","Gujarati","Indo-European","MonthlyMeanPrecipitation",106930.8819,NA,NA,NA,NA
"1151",1151,"B174","Yana","xd1109","yana1271","Yana",NA,"MonthlyMeanPrecipitation",107106.6916,NA,NA,NA,NA
"1152",1152,"B71","Sekele","xd931","vase1234","Northern Ju","Kxa","MonthlyMeanPrecipitation",107113.431,NA,NA,NA,NA
"1153",1153,"Ed9","Li","xd652","hlai1239","Hlai","Tai-Kadai","MonthlyMeanPrecipitation",107151.1168,NA,NA,NA,NA
"1154",1154,"Eh9","Antaisaka","xd695","tesa1236","Tesaka Malagasy","Austronesian","MonthlyMeanPrecipitation",107274.7257,NA,NA,NA,NA
"1155",1155,"Ac39","Nyasa","xd65","mwer1247","Mwera (Nyasa)","Atlantic-Congo","MonthlyMeanPrecipitation",107451.9699,NA,NA,NA,NA
"1156",1156,"B178","Tolowa","xd1103","tolo1259","Tolowa-Chetco","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",107464.344,NA,NA,NA,NA
"1157",1157,"Nb31","Tututni","xd1092","tutu1242","Tututni","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",107464.344,NA,NA,NA,NA
"1158",1158,"Nb6","Tolowa","xd1103","tolo1259","Tolowa-Chetco","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",107464.344,NA,NA,NA,NA
"1159",1159,"WNAI35","Tolowa","xd1103","tolo1259","Tolowa-Chetco","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",107464.344,NA,NA,NA,NA
"1160",1160,"Ei18","Palaung","xd705","shwe1236","Shwe Palaung","Austroasiatic","MonthlyMeanPrecipitation",107503.9096,NA,NA,NA,NA
"1161",1161,"SCCS186","Yahgan","xd1383","yama1264","Yámana",NA,"MonthlyMeanPrecipitation",107757.5695,NA,NA,NA,NA
"1162",1162,"Ad10","Shambaa","xd77","sham1280","Shambala","Atlantic-Congo","MonthlyMeanPrecipitation",107772.9768,NA,NA,NA,NA
"1163",1163,"B317","Wenatchi","xd1148","wena1241","Wenatchi","Salishan","MonthlyMeanPrecipitation",107926.1733,NA,NA,NA,NA
"1164",1164,"WNAI102","Wenatchi","xd1148","wena1241","Wenatchi","Salishan","MonthlyMeanPrecipitation",107926.1733,NA,NA,NA,NA
"1165",1165,"Eg10","Telugu","xd673","telu1262","Telugu","Dravidian","MonthlyMeanPrecipitation",108118.2956,NA,NA,NA,NA
"1166",1166,"SCCS113","Atayal","xd732","atay1247","Atayal","Austronesian","MonthlyMeanPrecipitation",108121.6935,NA,NA,NA,NA
"1167",1167,"Ad6","Nyakyusa","xd123","nyak1261","Nyakyusa","Atlantic-Congo","MonthlyMeanPrecipitation",108215.3335,NA,NA,NA,NA
"1168",1168,"B110","Ngatjan","xd957","ngad1260","Ngadjan","Pama-Nyungan","MonthlyMeanPrecipitation",108216.6615,NA,NA,NA,NA
"1169",1169,"Ah32","Vere","xd323","momj1237","Mom Jango","Atlantic-Congo","MonthlyMeanPrecipitation",108514.6497,NA,NA,NA,NA
"1170",1170,"Ai16","Namshi","xd344","doya1240","Doyayo","Atlantic-Congo","MonthlyMeanPrecipitation",108514.6497,NA,NA,NA,NA
"1171",1171,"Ac7","Yao","xd73","yaoo1241","Yao","Atlantic-Congo","MonthlyMeanPrecipitation",108716.7287,NA,NA,NA,NA
"1172",1172,"Ac13","Tonga","xd37","tong1321","Tonga (Nyasa)","Atlantic-Congo","MonthlyMeanPrecipitation",108738.2752,NA,NA,NA,NA
"1173",1173,"Ac36","Tumbuka","xd62","tumb1250","Tumbuka","Atlantic-Congo","MonthlyMeanPrecipitation",108738.2752,NA,NA,NA,NA
"1174",1174,"Ed4","Miao","xd647","horn1235","Horned Miao","Hmong-Mien","MonthlyMeanPrecipitation",108771.1885,NA,NA,NA,NA
"1175",1175,"Ad17","Safwa","xd84","safw1238","Safwa","Atlantic-Congo","MonthlyMeanPrecipitation",108837.2058,NA,NA,NA,NA
"1176",1176,"SCCS67","Lolo","xd645","sich1238","Sichuan Yi","Sino-Tibetan","MonthlyMeanPrecipitation",108919.2477,NA,NA,NA,NA
"1177",1177,"Ac9","Ngoni","xd75","ngon1269","Ngoni","Atlantic-Congo","MonthlyMeanPrecipitation",108967.7416,NA,NA,NA,NA
"1178",1178,"Eg11","Koya","xd674","koya1251","Koya","Dravidian","MonthlyMeanPrecipitation",109047.7736,NA,NA,NA,NA
"1179",1179,"Ac38","Nyanja","xd64","nucl1395","Nuclear Nyanja","Atlantic-Congo","MonthlyMeanPrecipitation",109055.1184,NA,NA,NA,NA
"1180",1180,"B281","Tillamook","xd1080","till1254","Tillamook","Salishan","MonthlyMeanPrecipitation",109193.4981,NA,NA,NA,NA
"1181",1181,"WNAI28","Tillamook","xd1080","till1254","Tillamook","Salishan","MonthlyMeanPrecipitation",109193.4981,NA,NA,NA,NA
"1182",1182,"Sc15","Taulípang","xd1341","taul1252","Taulipang","Cariban","MonthlyMeanPrecipitation",109257.7363,NA,NA,NA,NA
"1183",1183,"Nb25","Quinault","xd1085","quin1251","Quinault","Salishan","MonthlyMeanPrecipitation",109287.8798,NA,NA,NA,NA
"1184",1184,"WNAI24","Quinault","xd1085","quin1251","Quinault","Salishan","MonthlyMeanPrecipitation",109287.8798,NA,NA,NA,NA
"1185",1185,"B103","Kaiadilt","xd952","kaya1319","Kayardild","Tangkic","MonthlyMeanPrecipitation",109316.6834,NA,NA,NA,NA
"1186",1186,"Eh2","Merina","xd688","meri1243","Merina","Austronesian","MonthlyMeanPrecipitation",109438.7004,NA,NA,NA,NA
"1187",1187,"B297","Chugach","xd1027","chug1254","Chugach","Eskimo-Aleut","MonthlyMeanPrecipitation",109614.5635,NA,NA,NA,NA
"1188",1188,"Se8","Amahuaca","xd1372","amah1246","Amahuaca","Pano-Tacanan","MonthlyMeanPrecipitation",109889.2274,NA,NA,NA,NA
"1189",1189,"Sh1","Wichí","xd1388","wich1264","Wichí Lhamtés Güisnay","Matacoan","MonthlyMeanPrecipitation",109904.987,NA,NA,NA,NA
"1190",1190,"Ae45","Kundu","xd166","orok1266","Oroko","Atlantic-Congo","MonthlyMeanPrecipitation",110037.098,NA,NA,NA,NA
"1191",1191,"Ah10","Chawai","xd299","atsa1241","Atsam","Atlantic-Congo","MonthlyMeanPrecipitation",110037.098,NA,NA,NA,NA
"1192",1192,"Ah17","Birom","xd306","bero1242","Berom","Atlantic-Congo","MonthlyMeanPrecipitation",110037.098,NA,NA,NA,NA
"1193",1193,"Ah21","Kurama","xd311","kura1249","Kurama","Atlantic-Congo","MonthlyMeanPrecipitation",110037.098,NA,NA,NA,NA
"1194",1194,"Ah9","Anaguta","xd336","igut1238","Iguta","Atlantic-Congo","MonthlyMeanPrecipitation",110037.098,NA,NA,NA,NA
"1195",1195,"Sc12","Macushi","xd1338","macu1259","Macushi","Cariban","MonthlyMeanPrecipitation",110166.5471,NA,NA,NA,NA
"1196",1196,"B96","Kuku (Yalanji)","xd946","kuku1273","Kuku-Yalanji","Pama-Nyungan","MonthlyMeanPrecipitation",110298.6021,NA,NA,NA,NA
"1197",1197,"Si8","Umotina","xd1405","umot1240","Umotína","Bororoan","MonthlyMeanPrecipitation",110350.0057,NA,NA,NA,NA
"1198",1198,"Ce2","Portuguese","xd529","gali1257","Galician Portuguese","Indo-European","MonthlyMeanPrecipitation",110387.2173,NA,NA,NA,NA
"1199",1199,"Ad29","Hadimu","xd97","pemb1239","Pemba","Atlantic-Congo","MonthlyMeanPrecipitation",110391.1774,NA,NA,NA,NA
"1200",1200,"SCCS70","Maras","xd710","mara1382","Mara Chin","Sino-Tibetan","MonthlyMeanPrecipitation",110430.3196,NA,NA,NA,NA
"1201",1201,"SCCS8","Nyakyusa","xd123","nyak1261","Nyakyusa","Atlantic-Congo","MonthlyMeanPrecipitation",110479.4138,NA,NA,NA,NA
"1202",1202,"Nb33","Chimariko","xd1094","chim1301","Chimariko",NA,"MonthlyMeanPrecipitation",110570.2982,NA,NA,NA,NA
"1203",1203,"Nb35","Hupa","xd1096","hupa1239","Hupa","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",110570.2982,NA,NA,NA,NA
"1204",1204,"Ad14","Luguru","xd81","lugu1238","Luguru","Atlantic-Congo","MonthlyMeanPrecipitation",110656.0901,NA,NA,NA,NA
"1205",1205,"B290","Haida","xd1068","nort2938","Northern Haida","Haida","MonthlyMeanPrecipitation",110998.4727,NA,NA,NA,NA
"1206",1206,"SCCS131","Haida","xd1068","nort2938","Northern Haida","Haida","MonthlyMeanPrecipitation",110998.4727,NA,NA,NA,NA
"1207",1207,"Nb19","Lower Chinook","xd1078","chin1286","Chinook","Chinookan","MonthlyMeanPrecipitation",111077.607,NA,NA,NA,NA
"1208",1208,"Ad28","Zigula","xd96","zigu1242","Zigula","Atlantic-Congo","MonthlyMeanPrecipitation",111334.7851,NA,NA,NA,NA
"1209",1209,"WNAI54","Valley Maidu","xd1432","vall1252","Valley Maidu","Maiduan","MonthlyMeanPrecipitation",111641.0752,NA,NA,NA,NA
"1210",1210,"Ad27","Kwere","xd95","kwer1261","Kwere","Atlantic-Congo","MonthlyMeanPrecipitation",111772.7702,NA,NA,NA,NA
"1211",1211,"Ag44","Dagomba","xd282","dagb1246","Dagbani","Atlantic-Congo","MonthlyMeanPrecipitation",111831.636,NA,NA,NA,NA
"1212",1212,"WNAI97","Lillooet","xd1207","lill1248","Lillooet","Salishan","MonthlyMeanPrecipitation",111851.4861,NA,NA,NA,NA
"1213",1213,"WNAI37","Karuk","xd1095","karo1304","Karok",NA,"MonthlyMeanPrecipitation",111899.5888,NA,NA,NA,NA
"1214",1214,"Ac20","Yaka","xd45","yaka1269","Yaka-Pelende-Lonzo","Atlantic-Congo","MonthlyMeanPrecipitation",111926.8943,NA,NA,NA,NA
"1215",1215,"B189","Klamath","xd1139","klam1254","Klamath-Modoc",NA,"MonthlyMeanPrecipitation",112029.3495,NA,NA,NA,NA
"1216",1216,"B102","Lardil","xd951","lard1243","Lardil","Tangkic","MonthlyMeanPrecipitation",112155.3387,NA,NA,NA,NA
"1217",1217,"B274","Lower Chinook","xd1078","chin1286","Chinook","Chinookan","MonthlyMeanPrecipitation",112240.1188,NA,NA,NA,NA
"1218",1218,"WNAI27","Lower Chinook","xd1078","chin1286","Chinook","Chinookan","MonthlyMeanPrecipitation",112240.1188,NA,NA,NA,NA
"1219",1219,"Af36","Ewe","xd215","aguu1242","Agu (Ewe)","Atlantic-Congo","MonthlyMeanPrecipitation",112287.1867,NA,NA,NA,NA
"1220",1220,"Ei5","Kachin","xd711","kach1280","Southern Jinghpaw","Sino-Tibetan","MonthlyMeanPrecipitation",112411.0291,NA,NA,NA,NA
"1221",1221,"Ad16","Ngonde","xd83","ngon1268","Ngonde","Atlantic-Congo","MonthlyMeanPrecipitation",112488.8789,NA,NA,NA,NA
"1222",1222,"SCCS157","Bribri","xd1321","brib1243","Bribri","Chibchan","MonthlyMeanPrecipitation",112754.134,NA,NA,NA,NA
"1223",1223,"Ac42","Makua","xd69","makh1264","Makhuwa","Atlantic-Congo","MonthlyMeanPrecipitation",112793.8933,NA,NA,NA,NA
"1224",1224,"Ab20","Ngumbi","xd22","nkhu1238","Nkhumbi","Atlantic-Congo","MonthlyMeanPrecipitation",112826.316,NA,NA,NA,NA
"1225",1225,"Ef6","Kurukh","xd668","kuru1302","Kurukh","Dravidian","MonthlyMeanPrecipitation",112861.5812,NA,NA,NA,NA
"1226",1226,"Ag11","Lobi","xd246","lobi1245","Lobi","Atlantic-Congo","MonthlyMeanPrecipitation",112869.44,NA,NA,NA,NA
"1227",1227,"SCCS62","Santal","xd661","sant1410","Santali","Austroasiatic","MonthlyMeanPrecipitation",113006.5436,NA,NA,NA,NA
"1228",1228,"SCCS181","Cayua","xd1408","mbya1239","Mbyá Guaraní","Tupian","MonthlyMeanPrecipitation",113613.6315,NA,NA,NA,NA
"1229",1229,"Aj24","Toposa","xd400","topo1242","Toposa","Nilotic","MonthlyMeanPrecipitation",113633.8593,NA,NA,NA,NA
"1230",1230,"Af37","Buem","xd216","siwu1238","Siwu","Atlantic-Congo","MonthlyMeanPrecipitation",113787.0757,NA,NA,NA,NA
"1231",1231,"Ca12","Gibe","xd418","west2721","West Central Oromo","Afro-Asiatic","MonthlyMeanPrecipitation",113838.1711,NA,NA,NA,NA
"1232",1232,"Ca39","Jimma","xd447","west2721","West Central Oromo","Afro-Asiatic","MonthlyMeanPrecipitation",113838.1711,NA,NA,NA,NA
"1233",1233,"Nb18","Quileute","xd1077","quil1240","Quileute","Chimakuan","MonthlyMeanPrecipitation",113882.0597,NA,NA,NA,NA
"1234",1234,"Ed14","Man","xd641","kimm1245","Kim Mun","Hmong-Mien","MonthlyMeanPrecipitation",113922.7492,NA,NA,NA,NA
"1235",1235,"SCCS73","Annamese","xd726","viet1252","Vietnamese","Austroasiatic","MonthlyMeanPrecipitation",113964.149,NA,NA,NA,NA
"1236",1236,"Ei8","Khasi","xd714","khas1269","Khasi","Austroasiatic","MonthlyMeanPrecipitation",113970.1543,NA,NA,NA,NA
"1237",1237,"Ah31","Mumuye","xd322","nucl1240","Mumuye","Atlantic-Congo","MonthlyMeanPrecipitation",113972.1692,NA,NA,NA,NA
"1238",1238,"Af42","Fante","xd222","fant1241","Fante","Atlantic-Congo","MonthlyMeanPrecipitation",114244.1742,NA,NA,NA,NA
"1239",1239,"Af1","Fon","xd186","fonn1241","Fon","Atlantic-Congo","MonthlyMeanPrecipitation",114270.3635,NA,NA,NA,NA
"1240",1240,"B272","Chehalis","xd997","lowe1427","Lower Chehalis","Salishan","MonthlyMeanPrecipitation",114307.6599,NA,NA,NA,NA
"1241",1241,"SCCS170","Amahuaca","xd1372","amah1246","Amahuaca","Pano-Tacanan","MonthlyMeanPrecipitation",114339.026,NA,NA,NA,NA
"1242",1242,"WNAI93","Dakelh (Alkatcho Carrier)","xd1035","carr1249","Carrier","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",114459.6523,NA,NA,NA,NA
"1243",1243,"Sa11","Kaqchikel","xd1311","kaqc1270","Kaqchikel","Mayan","MonthlyMeanPrecipitation",114476.5103,NA,NA,NA,NA
"1244",1244,"Nb32","Shasta","xd1093","shas1239","Shasta","Shastan","MonthlyMeanPrecipitation",114675.9234,NA,NA,NA,NA
"1245",1245,"Nc11","Yana","xd1109","yana1271","Yana",NA,"MonthlyMeanPrecipitation",114675.9234,NA,NA,NA,NA
"1246",1246,"Nc14","Wintu","xd1112","nucl1651","Nuclear Wintu","Wintuan","MonthlyMeanPrecipitation",114675.9234,NA,NA,NA,NA
"1247",1247,"Nb21","Coos","xd1081","coos1249","Hanis","Coosan","MonthlyMeanPrecipitation",114773.7661,NA,NA,NA,NA
"1248",1248,"B160","Wintu","xd1112","nucl1651","Nuclear Wintu","Wintuan","MonthlyMeanPrecipitation",114975.2157,NA,NA,NA,NA
"1249",1249,"WNAI48","Wintu (McCloud River)","xd1112","nucl1651","Nuclear Wintu","Wintuan","MonthlyMeanPrecipitation",114975.2157,NA,NA,NA,NA
"1250",1250,"Af12","Akyem","xd189","akye1239","Akyem Bosome","Atlantic-Congo","MonthlyMeanPrecipitation",115073.805,NA,NA,NA,NA
"1251",1251,"WNAI62","Yana","xd1109","yana1271","Yana",NA,"MonthlyMeanPrecipitation",115157.6245,NA,NA,NA,NA
"1252",1252,"Ab21b","Bomvana","xd24","bomv1238","Bomvana","Atlantic-Congo","MonthlyMeanPrecipitation",115181.4103,NA,NA,NA,NA
"1253",1253,"Nb17","Puyallup","xd1076","sout2965","Southern Puget Sound Salish","Salishan","MonthlyMeanPrecipitation",115325.585,NA,NA,NA,NA
"1254",1254,"WNAI6","Gitxsan","xd998","gitx1241","Gitxsan","Tsimshian","MonthlyMeanPrecipitation",115639.0799,NA,NA,NA,NA
"1255",1255,"Ih10","Tannese","xd863","sout2869","Southwest Tanna","Austronesian","MonthlyMeanPrecipitation",115889.451,NA,NA,NA,NA
"1256",1256,"B49","Héta","xd921","xeta1241","Xetá","Tupian","MonthlyMeanPrecipitation",115990.516,NA,NA,NA,NA
"1257",1257,"Ed16","Cantonese","xd644","yuec1235","Yue Chinese","Sino-Tibetan","MonthlyMeanPrecipitation",116010.0507,NA,NA,NA,NA
"1258",1258,"Ei1","Garo","xd696","garo1247","Garo","Sino-Tibetan","MonthlyMeanPrecipitation",116149.2696,NA,NA,NA,NA
"1259",1259,"SCCS69","Garo","xd696","garo1247","Garo","Sino-Tibetan","MonthlyMeanPrecipitation",116149.2696,NA,NA,NA,NA
"1260",1260,"Sd6","Shiriana","xd1358","nina1238","Ninam","Yanomamic","MonthlyMeanPrecipitation",116167.7569,NA,NA,NA,NA
"1261",1261,"Ab3","Lozi","xd26","lozi1239","Lozi","Atlantic-Congo","MonthlyMeanPrecipitation",116187.8667,NA,NA,NA,NA
"1262",1262,"Ai36","Jur","xd366","luok1236","Luo (Kenya and Tanzania)","Nilotic","MonthlyMeanPrecipitation",116212.5778,NA,NA,NA,NA
"1263",1263,"Ei10","Chakma","xd697","chak1266","Chakma","Indo-European","MonthlyMeanPrecipitation",116263.5061,NA,NA,NA,NA
"1264",1264,"Ei20","Kuki","xd708","lush1249","Mizo","Sino-Tibetan","MonthlyMeanPrecipitation",116263.5061,NA,NA,NA,NA
"1265",1265,"Ag43","Vagala","xd281","vagl1239","Vagla","Atlantic-Congo","MonthlyMeanPrecipitation",116365.9094,NA,NA,NA,NA
"1266",1266,"Ej13","Muong","xd720","muon1246","Muong","Austroasiatic","MonthlyMeanPrecipitation",116438.7277,NA,NA,NA,NA
"1267",1267,"Ej7","Akha","xd729","akha1245","Akha","Sino-Tibetan","MonthlyMeanPrecipitation",116660.6526,NA,NA,NA,NA
"1268",1268,"Ca13","Macha","xd419","west2721","West Central Oromo","Afro-Asiatic","MonthlyMeanPrecipitation",116714.2925,NA,NA,NA,NA
"1269",1269,"Ah22","Yergum","xd312","taro1263","Tarok","Atlantic-Congo","MonthlyMeanPrecipitation",116755.0673,NA,NA,NA,NA
"1270",1270,"B278","Quinault","xd1085","quin1251","Quinault","Salishan","MonthlyMeanPrecipitation",116786.5779,NA,NA,NA,NA
"1271",1271,"SCCS10","Luguru","xd81","lugu1238","Luguru","Atlantic-Congo","MonthlyMeanPrecipitation",116820.557,NA,NA,NA,NA
"1272",1272,"Af22","Itsekiri","xd200","isek1239","Isekiri","Atlantic-Congo","MonthlyMeanPrecipitation",116857.2971,NA,NA,NA,NA
"1273",1273,"SCCS19","Ashanti","xd208","asan1239","Asante","Atlantic-Congo","MonthlyMeanPrecipitation",116987.9963,NA,NA,NA,NA
"1274",1274,"Sj11","Shavante","xd1409","xava1240","Xavánte","Nuclear-Macro-Je","MonthlyMeanPrecipitation",117029.9764,NA,NA,NA,NA
"1275",1275,"Ac41","Makonde","xd68","mako1251","Makonde","Atlantic-Congo","MonthlyMeanPrecipitation",117047.6186,NA,NA,NA,NA
"1276",1276,"Ag48","Basari","xd286","ntch1242","Ntcham","Atlantic-Congo","MonthlyMeanPrecipitation",117048.5422,NA,NA,NA,NA
"1277",1277,"If13","Nauruans","xd828","naur1243","Nauru","Austronesian","MonthlyMeanPrecipitation",117091.7011,NA,NA,NA,NA
"1278",1278,"B101","Kija","xd950","kitj1240","Kitja","Jarrakan","MonthlyMeanPrecipitation",117120.6129,NA,NA,NA,NA
"1279",1279,"Ad43","Kerewe","xd113","kere1283","Kerewe","Atlantic-Congo","MonthlyMeanPrecipitation",117274.1306,NA,NA,NA,NA
"1280",1280,"SCCS26","Zazzagawa Hausa","xd476","araw1280","Arawa","Afro-Asiatic","MonthlyMeanPrecipitation",117300.8381,NA,NA,NA,NA
"1281",1281,"Sd3","Palikur","xd1355","pali1279","Palikúr","Arawakan","MonthlyMeanPrecipitation",117503.0892,NA,NA,NA,NA
"1282",1282,"Nb1","Haida","xd1068","nort2938","Northern Haida","Haida","MonthlyMeanPrecipitation",117542.2103,NA,NA,NA,NA
"1283",1283,"WNAI3","Haida (Northern)","xd1068","nort2938","Northern Haida","Haida","MonthlyMeanPrecipitation",117542.2103,NA,NA,NA,NA
"1284",1284,"B47","Aché","xd920","ache1246","Aché","Tupian","MonthlyMeanPrecipitation",117680.2957,NA,NA,NA,NA
"1285",1285,"SCCS81","Tanala","xd689","tana1285","Tanala","Austronesian","MonthlyMeanPrecipitation",117686.558,NA,NA,NA,NA
"1286",1286,"Na27","Tahltan","xd1043","tahl1239","Tahltan","Athabaskan-Eyak-Tlingit","MonthlyMeanPrecipitation",117794.5099,NA,NA,NA,NA
"1287",1287,"Ad15","Iwa","xd82","nyam1275","Nyamwanga","Atlantic-Congo","MonthlyMeanPrecipitation",117924.0096,NA,NA,NA,NA
"1288",1288,"SCCS179","Shavante","xd1409","xava1240","Xavánte","Nuclear-Macro-Je","MonthlyMeanPrecipitation",118024.232,NA,NA,NA,NA
"1289",1289,"Af38","Abron","xd217","abro1238","Abron","Atlantic-Congo","MonthlyMeanPrecipitation",118111.2428,NA,NA,NA,NA
"1290",1290,"Ia1","Atayal","xd732","atay1247","Atayal","Austronesian","MonthlyMeanPrecipitation",118186.2441,NA,NA,NA,NA
"1291",1291,"Ia10","Bunun","xd733","bunu1267","Bunun","Austronesian","MonthlyMeanPrecipitation",118186.2441,NA,NA,NA,NA
"1292",1292,"Af11","Toma","xd188","toma1245","Toma","Mande","MonthlyMeanPrecipitation",118206.5057,NA,NA,NA,NA
"1293",1293,"Ag9","Malinke","xd297","kita1249","Kita Maninkakan","Mande","MonthlyMeanPrecipitation",118206.5057,NA,NA,NA,NA
"1294",1294,"Ad11","Bena","xd78","bena1262","Bena (Tanzania)","Atlantic-Congo","MonthlyMeanPrecipitation",118308.9737,NA,NA,NA,NA
"1295",1295,"Nj13","Otomí","xd1299","mezq1235","Mezquital Otomi","Otomanguean","MonthlyMeanPrecipitation",118464.6,NA,NA,NA,NA
"1296",1296,"SCCS169","Shuar","xd1367","shua1257","Shuar","Chicham","MonthlyMeanPrecipitation",118612.3793,NA,NA,NA,NA
"1297",1297,"Se3","Shuar","xd1367","shua1257","Shuar","Chicham","MonthlyMeanPrecipitation",118612.3793,NA,NA,NA,NA
"1298",1298,"Ad51","Ngulu","xd122","ngul1246","Ngulu","Atlantic-Congo","MonthlyMeanPrecipitation",118774.4473,NA,NA,NA,NA
"1299",1299,"Af3","Ashanti","xd208","asan1239","Asante","Atlantic-Congo","MonthlyMeanPrecipitation",118902.1876,NA,NA,NA,NA
"1300",1300,"SCCS18","Fon","xd186","fonn1241","Fon","Atlantic-Congo","MonthlyMeanPrecipitation",118937.9075,NA,NA,NA,NA
"1301",1301,"B182","Karuk","xd1095","karo1304","Karok",NA,"MonthlyMeanPrecipitation",119010.6579,NA,NA,NA,NA
"1302",1302,"Ai13","Laka","xd341","laka1254","Laka (Chad)","Central Sudanic","MonthlyMeanPrecipitation",119025.8833,NA,NA,NA,NA
"1303",1303,"Eg9","Baiga","xd685","chha1249","Chhattisgarhi","Indo-European","MonthlyMeanPrecipitation",119045.6125,NA,NA,NA,NA
"1304",1304,"Af32","Egba","xd211","egba1238","Egba","Atlantic-Congo","MonthlyMeanPrecipitation",119107.2196,NA,NA,NA,NA
"1305",1305,"Ac43","Mambwe","xd70","mamb1296","Mambwe-Lungu","Atlantic-Congo","MonthlyMeanPrecipitation",119347.5949,NA,NA,NA,NA
"1306",1306,"SCCS153","Aztec","xd1301","clas1250","Classical Nahuatl","Uto-Aztecan","MonthlyMeanPrecipitation",119352.1513,NA,NA,NA,NA
"1307",1307,"Ej16","Negri Sembilan","xd723","nege1240","Negeri Sembilan Malay","Austronesian","MonthlyMeanPrecipitation",119359.2698,NA,NA,NA,NA
"1308",1308,"Ef2","Bengali","xd664","beng1280","Bengali","Indo-European","MonthlyMeanPrecipitation",119412.4526,NA,NA,NA,NA
