society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nb10,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,138832.9353,,,,
Ac17,Suku,xd41,suku1259,Suku,Atlantic-Congo,MonthlyMeanPrecipitation,138862.8088,,,,
SCCS6,Suku,xd41,suku1259,Suku,Atlantic-Congo,MonthlyMeanPrecipitation,138862.8088,,,,
B293,Gitxsan,xd998,gitx1241,Gitxsan,Tsimshian,MonthlyMeanPrecipitation,139282.1463,,,,
Ej12,Lawa,xd719,west2396,Western Lawa,Austroasiatic,MonthlyMeanPrecipitation,139419.5572,,,,
B92,Nunggubuyu,xd944,nung1290,Wubuy,Gunwinyguan,MonthlyMeanPrecipitation,139467.1421,,,,
Ni3,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,MonthlyMeanPrecipitation,139656.0952,,,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,MonthlyMeanPrecipitation,139787.8055,,,,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,MonthlyMeanPrecipitation,139930.5019,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,MonthlyMeanPrecipitation,139965.1244,,,,
SCCS152,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,MonthlyMeanPrecipitation,140587.693,,,,
Ac11,Luvale,xd35,luva1239,Luvale,Atlantic-Congo,MonthlyMeanPrecipitation,140786.9519,,,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,MonthlyMeanPrecipitation,140933.373,,,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,MonthlyMeanPrecipitation,140933.373,,,,
WNAI19,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,MonthlyMeanPrecipitation,140958.1473,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,MonthlyMeanPrecipitation,141280.5774,,,,
Eg12,Khond,xd675,kuii1252,Kui (India),Dravidian,MonthlyMeanPrecipitation,141620.6645,,,,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,MonthlyMeanPrecipitation,141620.6645,,,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,MonthlyMeanPrecipitation,141941.7609,,,,
B336,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,142556.0821,,,,
Ai33,Madi,xd363,madi1260,Ma'di,Central Sudanic,MonthlyMeanPrecipitation,143130.0985,,,,
Aj15,Kuku,xd390,kuku1285,Kuku,Nilotic,MonthlyMeanPrecipitation,143130.0985,,,,
Ie14,Miriam,xd790,meri1244,Meriam,Eastern Trans-Fly,MonthlyMeanPrecipitation,143255.6947,,,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,MonthlyMeanPrecipitation,143340.2398,,,,
Ad49,Zinza,xd119,zinz1238,Zinza,Atlantic-Congo,MonthlyMeanPrecipitation,143990.7925,,,,
Ad2,Nyoro,xd87,nyor1246,Nyoro,Atlantic-Congo,MonthlyMeanPrecipitation,144039.0402,,,,
Nb27,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,MonthlyMeanPrecipitation,144359.2966,,,,
Ai7,Gbaya,xd381,nort2775,Northwest Gbaya,Atlantic-Congo,MonthlyMeanPrecipitation,144436.2512,,,,
WNAI95,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,144784.996,,,,
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,MonthlyMeanPrecipitation,145236.9234,,,,
B82,Kaurareg,xd937,kala1377,Kala Lagaw Ya,Pama-Nyungan,MonthlyMeanPrecipitation,145315.1077,,,,
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,MonthlyMeanPrecipitation,145605.2396,,,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,MonthlyMeanPrecipitation,145605.2396,,,,
Ej9,Thai,xd731,thai1261,Thai,Tai-Kadai,MonthlyMeanPrecipitation,146199.3955,,,,
Sd2,Tapirapé,xd1354,tapi1254,Tapirapé,Tupian,MonthlyMeanPrecipitation,146834.6019,,,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,MonthlyMeanPrecipitation,146959.5601,,,,
Ac35,Shila,xd61,luba1250,Luba-Katanga,Atlantic-Congo,MonthlyMeanPrecipitation,147871.9815,,,,
Aj8,Bari,xd413,ligo1238,Ligo,Nilotic,MonthlyMeanPrecipitation,147891.0085,,,,
B62,Bambote,xd925,holo1240,Holoholo,Atlantic-Congo,MonthlyMeanPrecipitation,147985.2807,,,,
SCCS90,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanPrecipitation,148308.8129,,,,
Af7,Bete,xd241,dalo1238,Daloa Bété,Atlantic-Congo,MonthlyMeanPrecipitation,148449.4232,,,,
Ac31,Buye,xd57,buyu1239,Buyu,Atlantic-Congo,MonthlyMeanPrecipitation,149016.8983,,,,
SCCS76,Thai,xd731,thai1261,Thai,Tai-Kadai,MonthlyMeanPrecipitation,149789.9338,,,,
B88,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,MonthlyMeanPrecipitation,149969.2449,,,,
SCCS16,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,MonthlyMeanPrecipitation,150153.6253,,,,
B95,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanPrecipitation,150408.199,,,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,MonthlyMeanPrecipitation,150408.199,,,,
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,MonthlyMeanPrecipitation,150532.625,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,MonthlyMeanPrecipitation,150722.5767,,,,
B273,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanPrecipitation,150754.1888,,,,
Nb11,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanPrecipitation,150754.1888,,,,
WNAI12,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,MonthlyMeanPrecipitation,150754.1888,,,,
Ed5,Japanese,xd648,nucl1643,Japanese,Japonic,MonthlyMeanPrecipitation,151061.0361,,,,
B277,Lummi,xd1074,lumm1243,Lummi,Salishan,MonthlyMeanPrecipitation,151216.3402,,,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,MonthlyMeanPrecipitation,151544.1363,,,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,MonthlyMeanPrecipitation,151544.1363,,,,
Aj16,Mondari,xd391,mand1425,Mandari,Nilotic,MonthlyMeanPrecipitation,151948.519,,,,
B292,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,152447.3285,,,,
WNAI2,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,152447.3285,,,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,MonthlyMeanPrecipitation,152758.6863,,,,
Ic3,Belu,xd765,tetu1245,Tetum,Austronesian,MonthlyMeanPrecipitation,152808.9839,,,,
Af48,Kru,xd228,klao1243,Klao,Atlantic-Congo,MonthlyMeanPrecipitation,152899.4449,,,,
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,MonthlyMeanPrecipitation,153148.5798,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,MonthlyMeanPrecipitation,153327.908,,,,
B86,Burarra,xd941,gunn1247,Gun-narta,Maningrida,MonthlyMeanPrecipitation,153563.1489,,,,
Id2,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,MonthlyMeanPrecipitation,153642.8373,,,,
B85,Mirrngadja,xd940,djin1252,Djinba,Pama-Nyungan,MonthlyMeanPrecipitation,153680.8588,,,,
Ia16,Kalinga,xd739,lubu1243,Lubuagan Kalinga,Austronesian,MonthlyMeanPrecipitation,153686.8415,,,,
B84,Gunwinygu,xd939,gunw1252,Bininj Kun-Wok,Gunwinyguan,MonthlyMeanPrecipitation,153910.2034,,,,
B87,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,MonthlyMeanPrecipitation,153910.2034,,,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,MonthlyMeanPrecipitation,153910.2034,,,,
Ei7,Karen,xd713,pwow1235,Pwo Western Karen,Sino-Tibetan,MonthlyMeanPrecipitation,154062.7227,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,MonthlyMeanPrecipitation,154360.5118,,,,
Af18,Ekoi,xd195,ejag1239,Ejagham,Atlantic-Congo,MonthlyMeanPrecipitation,154402.5582,,,,
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,MonthlyMeanPrecipitation,154402.5582,,,,
Af4,Yako,xd219,loka1252,Lokaa,Atlantic-Congo,MonthlyMeanPrecipitation,154402.5582,,,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,MonthlyMeanPrecipitation,154798.1428,,,,
SCCS105,Marquesans,xd892,nort2845,North Marquesan,Austronesian,MonthlyMeanPrecipitation,154798.1428,,,,
Ae6,Luba,xd182,luba1250,Luba-Katanga,Atlantic-Congo,MonthlyMeanPrecipitation,154861.6328,,,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,MonthlyMeanPrecipitation,155126.7671,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,MonthlyMeanPrecipitation,155132.0623,,,,
Ic9,Sumbanese,xd771,kamb1299,Kambera,Austronesian,MonthlyMeanPrecipitation,155183.4945,,,,
Ai14,Mbum,xd342,mbum1254,Mbum,Atlantic-Congo,MonthlyMeanPrecipitation,155366.478,,,,
SCCS32,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,MonthlyMeanPrecipitation,155669.8544,,,,
Ae10,Banyaruanda,xd128,kiny1244,Kinyarwanda,Atlantic-Congo,MonthlyMeanPrecipitation,155682.9639,,,,
Ij7,Mangarevans,xd896,mang1401,Mangareva,Austronesian,MonthlyMeanPrecipitation,155734.4418,,,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,MonthlyMeanPrecipitation,156481.658,,,,
Sc13,Panare,xd1339,enap1235,Panare,Cariban,MonthlyMeanPrecipitation,156506.891,,,,
B14,Agta (Cagayan),xd908,cent2084,Central Cagayan Agta,Austronesian,MonthlyMeanPrecipitation,156615.5502,,,,
SCCS158,Guna,xd1309,bord1248,Border Kuna,Chibchan,MonthlyMeanPrecipitation,156628.3718,,,,
Ad13,Kiga,xd80,chig1238,Chiga,Atlantic-Congo,MonthlyMeanPrecipitation,156813.9814,,,,
Ae8,Rundi,xd184,rund1242,Rundi,Atlantic-Congo,MonthlyMeanPrecipitation,156813.9814,,,,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,MonthlyMeanPrecipitation,156924.6473,,,,
SCCS102,Mbau Fijians,xd867,bauu1243,Bau (Fijian),Austronesian,MonthlyMeanPrecipitation,157112.2663,,,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,MonthlyMeanPrecipitation,157292.3994,,,,
WNAI17,Cowichan,xd1086,cowi1241,Cowichan,Salishan,MonthlyMeanPrecipitation,157295.1964,,,,
WNAI21,Lummi,xd1074,lumm1243,Lummi,Salishan,MonthlyMeanPrecipitation,157295.1964,,,,
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,MonthlyMeanPrecipitation,157366.6612,,,,
Ih11,Epi,xd864,lame1260,Lamenu,Austronesian,MonthlyMeanPrecipitation,157696.1767,,,,
B91,Kaakutju,xd943,gaga1251,Gaagudju,,MonthlyMeanPrecipitation,157975.6967,,,,
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,MonthlyMeanPrecipitation,158147.7933,,,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,MonthlyMeanPrecipitation,158183.0574,,,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,MonthlyMeanPrecipitation,158401.2746,,,,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,MonthlyMeanPrecipitation,158694.0893,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,MonthlyMeanPrecipitation,159303.612,,,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,MonthlyMeanPrecipitation,159342.507,,,,
Nb13,Squamish,xd1072,squa1248,Squamish,Salishan,MonthlyMeanPrecipitation,159487.8648,,,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanPrecipitation,159977.0389,,,,
SCCS79,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanPrecipitation,159977.0389,,,,
B8,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanPrecipitation,160158.7639,,,,
B6,Jarawa,xd903,jara1245,Jarawa (India),Jarawa-Onge,MonthlyMeanPrecipitation,160382.7244,,,,
Ih14,Mbau Fijians,xd867,bauu1243,Bau (Fijian),Austronesian,MonthlyMeanPrecipitation,160464.9687,,,,
Ih8,Vanua Levu,xd874,nort2843,Northeast Vanua Levu,Austronesian,MonthlyMeanPrecipitation,160464.9687,,,,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,MonthlyMeanPrecipitation,160993.373,,,,
Ej6,Moken,xd728,moke1242,Moken,Austronesian,MonthlyMeanPrecipitation,161614.8772,,,,
B99,Mulluk,xd948,mull1237,Mullukmulluk,Northern Daly,MonthlyMeanPrecipitation,161822.0915,,,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,MonthlyMeanPrecipitation,161826.8751,,,,
B5,Onge,xd902,onge1236,Önge,Jarawa-Onge,MonthlyMeanPrecipitation,161882.1139,,,,
Ih4,Lau,xd870,laua1243,Lauan,Austronesian,MonthlyMeanPrecipitation,161981.0707,,,,
B61,Bayaka,xd924,beka1240,Beka,Atlantic-Congo,MonthlyMeanPrecipitation,162035.4339,,,,
B10,Vedda,xd690,vedd1240,Veddah,Indo-European,MonthlyMeanPrecipitation,162213.5132,,,,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,MonthlyMeanPrecipitation,162223.9457,,,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanPrecipitation,162487.7708,,,,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,MonthlyMeanPrecipitation,162686.2947,,,,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,MonthlyMeanPrecipitation,162840.6592,,,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,MonthlyMeanPrecipitation,162927.1212,,,,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,MonthlyMeanPrecipitation,163223.4004,,,,
B289,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,MonthlyMeanPrecipitation,163866.0039,,,,
Ic13,Kodi,xd763,kodi1247,Kodi-Gaura,Austronesian,MonthlyMeanPrecipitation,163909.527,,,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,MonthlyMeanPrecipitation,164000.6811,,,,
B83,Larikia,xd938,lara1258,Laragia,,MonthlyMeanPrecipitation,164503.1555,,,,
Na10,Chugach,xd1027,chug1254,Chugach,Eskimo-Aleut,MonthlyMeanPrecipitation,164554.1179,,,,
Ad48,Toro,xd118,toor1238,Tooro,Atlantic-Congo,MonthlyMeanPrecipitation,164579.0542,,,,
SCCS75,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,MonthlyMeanPrecipitation,164642.8612,,,,
B17,Paliyans,xd910,pali1274,Paliyan,Dravidian,MonthlyMeanPrecipitation,164923.8272,,,,
Af19,Efik,xd196,efik1245,Efik,Atlantic-Congo,MonthlyMeanPrecipitation,164988.0098,,,,
Af20,Ibibio,xd198,ibib1240,Ibibio,Atlantic-Congo,MonthlyMeanPrecipitation,164988.0098,,,,
B288,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanPrecipitation,165172.6373,,,,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,MonthlyMeanPrecipitation,165353.3586,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,MonthlyMeanPrecipitation,165555.7609,,,,
WNAI15,Pentlatch,xd1427,pent1242,Pentlatch,Salishan,MonthlyMeanPrecipitation,165649.8524,,,,
Ab12,Zulu,xd13,zulu1248,Zulu,Atlantic-Congo,MonthlyMeanPrecipitation,165893.6429,,,,
Ej10,Rade,xd717,rade1240,Rade,Austronesian,MonthlyMeanPrecipitation,165967.1013,,,,
SCCS74,Rade,xd717,rade1240,Rade,Austronesian,MonthlyMeanPrecipitation,165967.1013,,,,
Ii7,Kapingamarangi,xd886,kapi1249,Kapingamarangi,Austronesian,MonthlyMeanPrecipitation,166353.3778,,,,
Ej15,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,MonthlyMeanPrecipitation,166441.8438,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,MonthlyMeanPrecipitation,166663.0502,,,,
Ie10,Motu,xd786,motu1246,Motu,Austronesian,MonthlyMeanPrecipitation,166767.402,,,,
Ie20,Koita,xd797,koit1244,Koitabu,Koiarian,MonthlyMeanPrecipitation,166767.402,,,,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,MonthlyMeanPrecipitation,166767.402,,,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,MonthlyMeanPrecipitation,166800.8324,,,,
Ia2,Sagada,xd742,nort2877,Northern Kankanay,Austronesian,MonthlyMeanPrecipitation,167495.6076,,,,
Ia3,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,MonthlyMeanPrecipitation,167495.6076,,,,
Ia8,Bontok,xd748,cent2292,Central Bontoc,Austronesian,MonthlyMeanPrecipitation,167495.6076,,,,
SCCS112,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,MonthlyMeanPrecipitation,167495.6076,,,,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,MonthlyMeanPrecipitation,167525.4379,,,,
B63,Baka,xd926,baka1272,Baka (Cameroon),Atlantic-Congo,MonthlyMeanPrecipitation,167661.6328,,,,
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,MonthlyMeanPrecipitation,167732.4646,,,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,MonthlyMeanPrecipitation,167735.4739,,,,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,MonthlyMeanPrecipitation,167835.2813,,,,
Ie21,Mailu,xd798,mail1248,Mailu,Mailuan,MonthlyMeanPrecipitation,167970.7257,,,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,MonthlyMeanPrecipitation,168015.1538,,,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,MonthlyMeanPrecipitation,168017.2198,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,MonthlyMeanPrecipitation,169147.468,,,,
Ij5,Raroians,xd894,tuam1242,Tuamotuan,Austronesian,MonthlyMeanPrecipitation,169758.393,,,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,MonthlyMeanPrecipitation,170030.0034,,,,
Aj13,Pojulu,xd388,poju1239,Pöjulu,Nilotic,MonthlyMeanPrecipitation,170507.6056,,,,
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,MonthlyMeanPrecipitation,170507.6056,,,,
Aj17,Alur,xd392,alur1250,Alur,Nilotic,MonthlyMeanPrecipitation,170669.2223,,,,
B12,Agta (Casiguran),xd906,casi1235,Casiguran-Nagtipunan Agta,Austronesian,MonthlyMeanPrecipitation,170959.2415,,,,
B13,Agta (Isabela),xd907,agta1234,Agta-Pahanan,Austronesian,MonthlyMeanPrecipitation,170959.2415,,,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,MonthlyMeanPrecipitation,171380.6937,,,,
B268,Squamish,xd1072,squa1248,Squamish,Salishan,MonthlyMeanPrecipitation,171630.7704,,,,
WNAI16,Squamish,xd1072,squa1248,Squamish,Salishan,MonthlyMeanPrecipitation,171630.7704,,,,
B4,Shompen,xd901,shom1245,Shom Peng,,MonthlyMeanPrecipitation,172234.7797,,,,
SCCS78,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,MonthlyMeanPrecipitation,172234.7797,,,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,MonthlyMeanPrecipitation,172282.7628,,,,
Nb23,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,MonthlyMeanPrecipitation,173718.1015,,,,
WNAI9,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,MonthlyMeanPrecipitation,173718.1015,,,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,MonthlyMeanPrecipitation,173785.6256,,,,
SCCS101,Bunlap,xd869,saaa1241,Sa,Austronesian,MonthlyMeanPrecipitation,173785.6256,,,,
B52,Chono,xd922,chon1248,Chono,,MonthlyMeanPrecipitation,174216.2655,,,,
Nb5,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,174457.3566,,,,
SCCS130,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,174457.3566,,,,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,MonthlyMeanPrecipitation,174584.5045,,,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,MonthlyMeanPrecipitation,175050.8606,,,,
Ah27,Zuande,xd317,bita1251,Bitare,Atlantic-Congo,MonthlyMeanPrecipitation,175050.8606,,,,
Ae47,Puku,xd168,bata1285,Batanga,Atlantic-Congo,MonthlyMeanPrecipitation,175263.227,,,,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,MonthlyMeanPrecipitation,175512.836,,,,
Af56,Ngere,xd237,dann1241,Dan,Mande,MonthlyMeanPrecipitation,175544.9223,,,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,MonthlyMeanPrecipitation,175745.3144,,,,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,MonthlyMeanPrecipitation,175907.3156,,,,
Ae52,Fungom,xd174,mmen1238,Mmen,Atlantic-Congo,MonthlyMeanPrecipitation,175919.2433,,,,
Ah24,Kentu,xd314,etky1238,Etkywan,Atlantic-Congo,MonthlyMeanPrecipitation,175919.2433,,,,
SCCS93,Kimam,xd794,kima1246,Kimaama,Kolopom,MonthlyMeanPrecipitation,175932.4178,,,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,MonthlyMeanPrecipitation,176121.5756,,,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,MonthlyMeanPrecipitation,176269.015,,,,
Ae46,Mpongwe,xd167,myen1241,Myene,Atlantic-Congo,MonthlyMeanPrecipitation,176542.9534,,,,
Ag54,Yalunka,xd293,yalu1240,Yalunka,Mande,MonthlyMeanPrecipitation,176736.4486,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,MonthlyMeanPrecipitation,176908.0698,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,MonthlyMeanPrecipitation,177016.7236,,,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,MonthlyMeanPrecipitation,177067.3056,,,,
Ae13,Bashi,xd131,shii1238,Shi,Atlantic-Congo,MonthlyMeanPrecipitation,177573.976,,,,
SCCS28,Azande,xd359,zand1248,Zande,Atlantic-Congo,MonthlyMeanPrecipitation,177589.0625,,,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,MonthlyMeanPrecipitation,177855.312,,,,
Ai46,Koma,xd377,komo1258,Komo (Sudan),Koman,MonthlyMeanPrecipitation,178159.1594,,,,
Ai47,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,MonthlyMeanPrecipitation,178159.1594,,,,
Ca27,Anfillo,xd434,anfi1235,Anfillo,Ta-Ne-Omotic,MonthlyMeanPrecipitation,178159.1594,,,,
B19,Kadar,xd912,kada1242,Kadar,Dravidian,MonthlyMeanPrecipitation,178297.3258,,,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,MonthlyMeanPrecipitation,178328.7772,,,,
B11,Hill Pandaram,xd905,mala1468,Malapandaram,Dravidian,MonthlyMeanPrecipitation,178391.2415,,,,
Af16,Banyang,xd193,keny1279,Kenyang,Atlantic-Congo,MonthlyMeanPrecipitation,178809.3073,,,,
Af17,Boki,xd194,boky1238,Bokyi,Atlantic-Congo,MonthlyMeanPrecipitation,178809.3073,,,,
B21,Nayaka,xd914,jenn1240,Jennu Kurumba,Dravidian,MonthlyMeanPrecipitation,179394.168,,,,
Eg4,Toda,xd680,toda1252,Toda,Dravidian,MonthlyMeanPrecipitation,179394.168,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,MonthlyMeanPrecipitation,179431.4549,,,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,MonthlyMeanPrecipitation,179460.4827,,,,
Ei2,Lhota,xd707,loth1237,Lotha Naga,Sino-Tibetan,MonthlyMeanPrecipitation,179460.4827,,,,
WNAI10,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,MonthlyMeanPrecipitation,179655.3942,,,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,MonthlyMeanPrecipitation,179831.5588,,,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,MonthlyMeanPrecipitation,179969.9621,,,,
Ib6,Minangkabau,xd755,mina1268,Minangkabau,Austronesian,MonthlyMeanPrecipitation,180099.641,,,,
B7,Ayta (Pinatubo),xd904,boto1242,Botolan Sambal,Austronesian,MonthlyMeanPrecipitation,180283.6628,,,,
B60,Aka,xd923,bamb1264,Bambenzele,Atlantic-Congo,MonthlyMeanPrecipitation,180434.1932,,,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,MonthlyMeanPrecipitation,180682.6589,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,MonthlyMeanPrecipitation,180736.6547,,,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,MonthlyMeanPrecipitation,181716.4031,,,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,MonthlyMeanPrecipitation,182337.6191,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,MonthlyMeanPrecipitation,182470.4682,,,,
Nb14,Comox,xd1073,isla1276,Island Comox,Salishan,MonthlyMeanPrecipitation,182966.9756,,,,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,MonthlyMeanPrecipitation,183005.8687,,,,
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,MonthlyMeanPrecipitation,183005.8687,,,,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,MonthlyMeanPrecipitation,183963.9894,,,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,MonthlyMeanPrecipitation,184632.9103,,,,
